index,title,author,school,sentence_str,original_publication_date,sentences,word.count,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
1243,Meditations,Marcus Aurelius,stoicism,are still kept fresh and alive?,170,are still kept fresh and alive,6,0,0.166389351,0,0,0.166389351,0,0,0.166389351,0,0.166389351
1244,Meditations,Marcus Aurelius,stoicism,"It is in my power concerning this thing that is happened, what soever it be, to conceit that which is right and true.",170,it is in my power concerning this thing that is happened what soever it be to conceit that which is right and true,23,0,0,0,0,0,0,0,0,0.043459365,0
1245,Meditations,Marcus Aurelius,stoicism,"If it be, why then am I troubled?",170,if it be why then am troubled,7,0,0,0,0,0,0,0,0,0,0
1246,Meditations,Marcus Aurelius,stoicism,"Those things that are without my understanding, are nothing to it at all: and that is it only, which doth properly concern me.",170,those things that are without my understanding are nothing to it at all and that is it only which doth properly concern me,23,0,0,0,0,0,0,0,0.043459365,0,0.043459365
1247,Meditations,Marcus Aurelius,stoicism,"Be always in this mind, and thou wilt be right.",170,be always in this mind and thou wilt be right,10,0,0,0,0,0,0,0,0,0,0
1248,Meditations,Marcus Aurelius,stoicism,"which most men would think themselves most happy for, and would prefer before all things, if the Gods would grant it unto them after their deaths, thou mayst whilst thou livest grant unto thyself; to live again.",170,which most men would think themselves most happy for and would prefer before all things if the gods would grant it unto them after their deaths thou mayst whilst thou livest grant unto thyself to live again,37,0,0.054039449,0,0,0.054039449,0,0,0.081059173,0,0.081059173
1249,Meditations,Marcus Aurelius,stoicism,"See the things of the world again, as thou hast already seen them.",170,see the things of the world again as thou hast already seen them,13,0,0,0,0,0,0,0,0,0,0
1250,Meditations,Marcus Aurelius,stoicism,For what is it else to live again?,170,for what is it else to live again,8,0,0,0,0,0,0,0,0,0,0
1251,Meditations,Marcus Aurelius,stoicism,"Public shows and solemnities with much pomp and vanity, stage plays, flocks and herds; conflicts and contentions:",170,public shows and solemnities with much pomp and vanity stage plays flocks and herds conflicts and contentions,17,0,0.058788948,0,0,0,0,0,0,0.117577895,0.058788948
1252,Meditations,Marcus Aurelius,stoicism,"a bone thrown to a company of hungry curs; a bait for greedy fishes; the painfulness, and continual burden bearing of wretched ants, the running to and fro of terrified mice:",170,bone thrown to company of hungry curs bait for greedy fishes the painfulness and continual burden bearing of wretched ants the running to and fro of terrified mice,28,0,0.035701535,0.07140307,0.035701535,0,0.035701535,0,0.035701535,0.142806141,0
1253,Meditations,Marcus Aurelius,stoicism,"little puppets drawn up and down with wires and nerves: these be the objects of the world among all these thou must stand steadfast, meekly affected, and free from all manner of indignation; with this right ratiocination and apprehension; that as the worth is of those things which a man doth affect, so is in very deed every man's worth more or less.",170,little puppets drawn up and down with wires and nerves these be the objects of the world among all these thou must stand steadfast meekly affected and free from all manner of indignation with this right ratiocination and apprehension that as the worth is of those things which man doth affect so is in very deed every man worth more or less,62,0.016126431,0,0.016126431,0.016126431,0,0,0,0.032252862,0.032252862,0.032252862
1254,Meditations,Marcus Aurelius,stoicism,"Word after word, every one by itself, must the things that are spoken be conceived and understood; and so the things that are done, purpose after purpose, every one by itself likewise.",170,word after word every one by itself must the things that are spoken be conceived and understood and so the things that are done purpose after purpose every one by itself likewise,32,0,0,0,0,0,0,0,0.031240237,0,0.031240237
1255,Meditations,Marcus Aurelius,stoicism,"And as in matter of purposes and actions, we must presently see what is the proper use and relation of every one; so of words must we be as ready, to consider of every one what is the true meaning, and signification of it according to truth and nature, however it be taken in common use.",170,and as in matter of purposes and actions we must presently see what is the proper use and relation of every one so of words must we be as ready to consider of every one what is the true meaning and signification of it according to truth and nature however it be taken in common use,56,0.017853955,0.017853955,0,0,0,0,0,0.017853955,0.017853955,0.035707909
1256,Meditations,Marcus Aurelius,stoicism,"Is my reason, and understanding sufficient for this, or no?",170,is my reason and understanding sufficient for this or no,10,0,0,0,0,0,0,0,0.0999001,0,0.1998002
1257,Meditations,Marcus Aurelius,stoicism,"If it be sufficient, without any private applause, or public ostentation as of an instrument, which by nature I am provided of, I will make use of it for the work in hand, as of an instrument, which by nature I am provided of.",170,if it be sufficient without any private applause or public ostentation as of an instrument which by nature am provided of will make use of it for the work in hand as of an instrument which by nature am provided of,41,0,0.024384297,0,0,0.024384297,0,0.024384297,0.024384297,0,0.048768593
1258,Meditations,Marcus Aurelius,stoicism,"if it be not, and that otherwise it belong not unto me particularly as a private duty, I will either give it over, and leave it to some other that can better effect it: or I will endeavour it; but with the help of some other, who with the joint help of my reason, is able to bring somewhat to pass, that will now be seasonable and useful for the common good.",170,if it be not and that otherwise it belong not unto me particularly as private duty will either give it over and leave it to some other that can better effect it or will endeavour it but with the help of some other who with the joint help of my reason is able to bring somewhat to pass that will now be seasonable and useful for the common good,69,0,0.014490654,0,0,0.014490654,0.014490654,0.028981307,0.014490654,0.014490654,0.028981307
1259,Meditations,Marcus Aurelius,stoicism,"For whatsoever I do either by myself, or with some other, the only thing that I must intend, is, that it be good and expedient for the public.",170,for whatsoever do either by myself or with some other the only thing that must intend is that it be good and expedient for the public,26,0,0.076893502,0,0,0.076893502,0,0.038446751,0.115340254,0,0.115340254
1260,Meditations,Marcus Aurelius,stoicism,"For as for praise, consider how many who once were much commended, are now already quite forgotten, yea they that commended them, how even they themselves are long since dead and gone.",170,for as for praise consider how many who once were much commended are now already quite forgotten yea they that commended them how even they themselves are long since dead and gone,32,0,0.031240237,0,0.031240237,0.031240237,0.031240237,0,0.031240237,0.031240237,0.031240237
1261,Meditations,Marcus Aurelius,stoicism,"Be not therefore ashamed, whensoever thou must use the help of others.",170,be not therefore ashamed whensoever thou must use the help of others,12,0,0,0.083263947,0,0,0.083263947,0,0,0.083263947,0
1262,Meditations,Marcus Aurelius,stoicism,"For whatsoever it be that lieth upon thee to effect, thou must propose it unto thyself, as the scaling of walls is unto a soldier.",170,for whatsoever it be that lieth upon thee to effect thou must propose it unto thyself as the scaling of walls is unto soldier,24,0.041649313,0,0,0,0,0.041649313,0,0,0,0.041649313
1263,Meditations,Marcus Aurelius,stoicism,"And what if thou through either lameness or some other impediment art not able to reach unto the top of the battlements alone, which with the help of another thou mayst; wilt thou therefore give it over, or go about it with less courage and alacrity, because thou canst not effect it all alone?",170,and what if thou through either lameness or some other impediment art not able to reach unto the top of the battlements alone which with the help of another thou mayst wilt thou therefore give it over or go about it with less courage and alacrity because thou canst not effect it all alone,54,0,0.03703018,0,0,0.01851509,0.01851509,0.01851509,0.01851509,0,0.055545269
1264,Meditations,Marcus Aurelius,stoicism,Let not things future trouble thee.,170,let not things future trouble thee,6,0,0,0,0,0,0,0,0,0,0
1265,Meditations,Marcus Aurelius,stoicism,"For if necessity so require that they come to pass, thou shalt (whensoever that is) be provided for them with the same reason, by which whatsoever is now present, is made both tolerable and acceptable unto thee.",170,for if necessity so require that they come to pass thou shalt whensoever that is be provided for them with the same reason by which whatsoever is now present is made both tolerable and acceptable unto thee,37,0,0.027019724,0,0,0.027019724,0.027019724,0.027019724,0.027019724,0,0.081059173
1266,Meditations,Marcus Aurelius,stoicism,"All things are linked and knitted together, and the knot is sacred, neither is there anything in the world, that is not kind and natural in regard of any other thing, or, that hath not some kind of reference and natural correspondence with whatsoever is in the world besides.",170,all things are linked and knitted together and the knot is sacred neither is there anything in the world that is not kind and natural in regard of any other thing or that hath not some kind of reference and natural correspondence with whatsoever is in the world besides,49,0,0.020403999,0,0,0.020403999,0,0,0.020403999,0,0.040807998
1267,Meditations,Marcus Aurelius,stoicism,"For all things are ranked together, and by that decency of its due place and order that each particular doth observe, they all concur together to the making of one and the same Kosmos ed or world: as if you said, a comely piece, or an orderly composition.",170,for all things are ranked together and by that decency of its due place and order that each particular doth observe they all concur together to the making of one and the same kosmos ed or world as if you said comely piece or an orderly composition,47,0,0,0,0,0,0,0,0,0,0.04254414
1268,Meditations,Marcus Aurelius,stoicism,"For all things throughout, there is but one and the same order; and through all things, one and the same God, the same substance and the same law.",170,for all things throughout there is but one and the same order and through all things one and the same god the same substance and the same law,28,0,0.035701535,0,0.035701535,0.035701535,0,0,0.07140307,0,0.07140307
1269,Meditations,Marcus Aurelius,stoicism,"There is one common reason, and one common truth, that belongs unto all reasonable creatures, for neither is there save one perfection of all creatures that are of the same kind, and partakers of the same reason.",170,there is one common reason and one common truth that belongs unto all reasonable creatures for neither is there save one perfection of all creatures that are of the same kind and partakers of the same reason,37,0,0.027019724,0,0,0.081059173,0,0.027019724,0.108078898,0,0.135098622
1270,Meditations,Marcus Aurelius,stoicism,"Whatsoever is material, doth soon vanish away into the common substance of the whole; and whatsoever is formal, or, whatsoever doth animate that which is material,",170,whatsoever is material doth soon vanish away into the common substance of the whole and whatsoever is formal or whatsoever doth animate that which is material,26,0,0,0,0,0,0,0.038446751,0,0,0.076893502
1271,Meditations,Marcus Aurelius,stoicism,"is soon resumed into the common reason of the whole; and the fame and memory of anything, is soon swallowed up by the general age and duration of the whole.",170,is soon resumed into the common reason of the whole and the fame and memory of anything is soon swallowed up by the general age and duration of the whole,30,0,0,0,0,0,0,0,0.033322226,0,0.099966678
1272,Meditations,Marcus Aurelius,stoicism,"To a reasonable creature, the same action is both according to nature, and according to reason.",170,to reasonable creature the same action is both according to nature and according to reason,15,0,0,0.066622252,0.066622252,0,0,0,0,0.066622252,0.133244504
1273,Meditations,Marcus Aurelius,stoicism,"Straight of itself, not made straight.",170,straight of itself not made straight,6,0,0,0,0,0,0,0,0,0,0
1274,Meditations,Marcus Aurelius,stoicism,"As several members in one body united, so are reasonable creatures in a body divided and dispersed,",170,as several members in one body united so are reasonable creatures in body divided and dispersed,16,0,0,0,0,0,0,0,0.062460962,0,0.062460962
1275,Meditations,Marcus Aurelius,stoicism,all made and prepared for one common operation.,170,all made and prepared for one common operation,8,0,0.124843945,0,0.124843945,0,0,0,0.24968789,0,0.124843945
1276,Meditations,Marcus Aurelius,stoicism,"And this thou shalt apprehend the better, if thou shalt use thyself often to say to thyself, I am meloz, or a member of the mass and body of reasonable substances.",170,and this thou shalt apprehend the better if thou shalt use thyself often to say to thyself am meloz or member of the mass and body of reasonable substances,29,0,0,0,0.034470872,0,0,0,0,0,0
1277,Meditations,Marcus Aurelius,stoicism,"But if thou shalt say I am meroz, or a part, thou dost not yet love men from thy heart.",170,but if thou shalt say am meroz or part thou dost not yet love men from thy heart,18,0,0,0,0,0.055524708,0,0,0,0,0.055524708
1278,Meditations,Marcus Aurelius,stoicism,"The joy that thou takest in the exercise of bounty, is not yet grounded upon a due ratiocination and right apprehension of the nature of things.",170,the joy that thou takest in the exercise of bounty is not yet grounded upon due ratiocination and right apprehension of the nature of things,25,0,0.039984006,0,0.079968013,0.079968013,0.039984006,0,0.039984006,0.079968013,0.079968013
1279,Meditations,Marcus Aurelius,stoicism,"Thou dost exercise it as yet upon this ground barely, as a thing convenient and fitting; not, as doing good to thyself, when thou dost good unto others.",170,thou dost exercise it as yet upon this ground barely as thing convenient and fitting not as doing good to thyself when thou dost good unto others,27,0,0.074046649,0,0,0.074046649,0,0.037023325,0.111069974,0,0.111069974
1280,Meditations,Marcus Aurelius,stoicism,"Of things that are external, happen what will to that which can suffer by external accidents.",170,of things that are external happen what will to that which can suffer by external accidents,16,0,0.062460962,0,0,0,0,0,0,0.062460962,0
1281,Meditations,Marcus Aurelius,stoicism,"Those things that suffer let them complain themselves, if they will; as for me, as long as I conceive no such thing, that that which is happened is evil, I have no hurt; and it is in my power not to conceive any such thing.",170,those things that suffer let them complain themselves if they will as for me as long as conceive no such thing that that which is happened is evil have no hurt and it is in my power not to conceive any such thing,43,0.069751221,0.023250407,0.023250407,0.046500814,0,0.069751221,0,0,0.093001628,0
1282,Meditations,Marcus Aurelius,stoicism,"Whatsoever any man either doth or saith, thou must be good; not for any man's sake, but for thine own nature's sake; as if either gold, or the emerald, or purple, should ever be saying to themselves, Whatsoever any man either doth or saith, I must still be an emerald, and I must keep my colour.",170,whatsoever any man either doth or saith thou must be good not for any man sake but for thine own nature sake as if either gold or the emerald or purple should ever be saying to themselves whatsoever any man either doth or saith must still be an emerald and must keep my colour,54,0,0.01851509,0,0,0.01851509,0,0.01851509,0.01851509,0,0.03703018
1283,Meditations,Marcus Aurelius,stoicism,"This may ever be my comfort and security: my understanding, that ruleth over all, will not of itself bring trouble and vexation upon itself.",170,this may ever be my comfort and security my understanding that ruleth over all will not of itself bring trouble and vexation upon itself,24,0,0.041649313,0,0,0.041649313,0,0,0.083298626,0,0.083298626
1284,Meditations,Marcus Aurelius,stoicism,"This I say; it will not put itself in any fear, it will not lead itself into any concupiscence.",170,this say it will not put itself in any fear it will not lead itself into any concupiscence,18,0.055524708,0,0,0.055524708,0,0,0,0,0.055524708,0.055524708
1285,Meditations,Marcus Aurelius,stoicism,"If it be in the power of any other to compel it to fear, or to grieve, it is free for him to use his power.",170,if it be in the power of any other to compel it to fear or to grieve it is free for him to use his power,26,0.038446751,0,0,0.076893502,0,0.038446751,0,0,0.076893502,0
1286,Meditations,Marcus Aurelius,stoicism,"But sure if itself do not of itself, through some false opinion or supposition incline itself to any such disposition; there is no fear.",170,but sure if itself do not of itself through some false opinion or supposition incline itself to any such disposition there is no fear,24,0.041649313,0,0,0.041649313,0,0,0,0.041649313,0.041649313,0
1287,Meditations,Marcus Aurelius,stoicism,"For as for the body, why should I make the grief of my body, to be the grief of my mind?",170,for as for the body why should make the grief of my body to be the grief of my mind,20,0,0,0,0,0,0.049975012,0,0,0.049975012,0
1288,Meditations,Marcus Aurelius,stoicism,"If that itself can either fear or complain, let it.",170,if that itself can either fear or complain let it,10,0.1998002,0,0,0.0999001,0,0.0999001,0,0,0.1998002,0
1289,Meditations,Marcus Aurelius,stoicism,"But as for the soul, which indeed, can only be truly sensible of either fear or grief; to which only it belongs according to its different imaginations and opinions, to admit of either of these, or of their contraries; thou mayst look to that thyself, that it suffer nothing.",170,but as for the soul which indeed can only be truly sensible of either fear or grief to which only it belongs according to its different imaginations and opinions to admit of either of these or of their contraries thou mayst look to that thyself that it suffer nothing,49,0.020403999,0,0,0.020403999,0,0.020403999,0,0,0.061211998,0
1290,Meditations,Marcus Aurelius,stoicism,Induce her not to any such opinion or persuasion.,170,induce her not to any such opinion or persuasion,9,0,0,0,0,0,0,0,0,0,0
1291,Meditations,Marcus Aurelius,stoicism,"The understanding is of itself sufficient unto itself, and needs not (if itself doth not bring itself to need) any other thing besides itself, and by consequent as it needs nothing, so neither can it be troubled or hindered by anything, if itself doth not trouble and hinder itself.",170,the understanding is of itself sufficient unto itself and needs not if itself doth not bring itself to need any other thing besides itself and by consequent as it needs nothing so neither can it be troubled or hindered by anything if itself doth not trouble and hinder itself,49,0,0.020403999,0,0,0,0,0,0.020403999,0,0.020403999
1292,Meditations,Marcus Aurelius,stoicism,"What is rvandnfLovia, or happiness: but andd wv, or, a good da rnon, or spirit?",170,what is rvandnflovia or happiness but andd wv or good da rnon or spirit,14,0,0.142755175,0,0,0.142755175,0,0.071377587,0.071377587,0,0.214132762
1293,Meditations,Marcus Aurelius,stoicism,What then dost thou do here,170,what then dost thou do here,6,0,0,0,0,0,0,0,0,0,0
1294,Meditations,Marcus Aurelius,stoicism,"By the Gods I adjure thee, that thou get thee gone, as thou earnest",170,by the gods adjure thee that thou get thee gone as thou earnest,13,0,0,0,0,0,0,0,0,0,0.076863951
1295,Meditations,Marcus Aurelius,stoicism,: for I need thee not.,170,for need thee not,4,0,0,0,0,0,0,0,0,0,0
1296,Meditations,Marcus Aurelius,stoicism,Thou earnest indeed unto me according to thy ancient wonted manner.,170,thou earnest indeed unto me according to thy ancient wonted manner,11,0,0,0,0,0,0,0,0,0.090826521,0.090826521
1297,Meditations,Marcus Aurelius,stoicism,"It is that, that all men have ever been subject unto.",170,it is that that all men have ever been subject unto,11,0,0,0,0,0,0,0,0,0.090826521,0
1298,Meditations,Marcus Aurelius,stoicism,"therefore I am not angry with thee, only begone, now that I have found thee what thou art.",170,therefore am not angry with thee only begone now that have found thee what thou art,16,0.062460962,0.062460962,0.062460962,0,0.124921924,0.062460962,0.062460962,0.062460962,0.062460962,0.124921924
1299,Meditations,Marcus Aurelius,stoicism,"Is any man so foolish as to fear change, to which all things that once were not owe their being?",170,is any man so foolish as to fear change to which all things that once were not owe their being,20,0.049975012,0,0,0.099950025,0,0,0,0,0.099950025,0
1300,Meditations,Marcus Aurelius,stoicism,"And what is it, that is more pleasing and more familiar to the nature of the universe?",170,and what is it that is more pleasing and more familiar to the nature of the universe,17,0,0,0,0,0,0,0,0.058788948,0,0.058788948
1301,Meditations,Marcus Aurelius,stoicism,"How couldst thou thyself use thy ordinary hot baths, should not the wood that heateth them first be changed?",170,how couldst thou thyself use thy ordinary hot baths should not the wood that heateth them first be changed,19,0.052603893,0,0,0,0,0,0,0,0,0
1302,Meditations,Marcus Aurelius,stoicism,"How couldst thou receive any nourishment from those things that thou hast eaten, if they should not be changed?",170,how couldst thou receive any nourishment from those things that thou hast eaten if they should not be changed,19,0,0,0,0,0,0,0,0,0,0.052603893
1303,Meditations,Marcus Aurelius,stoicism,Can anything else almost (that is useful and profitable) be brought to pass without change?,170,can anything else almost that is useful and profitable be brought to pass without change,15,0,0,0,0.066622252,0,0,0,0,0,0
1304,Meditations,Marcus Aurelius,stoicism,"How then dost not thou perceive, that for thee also, by death, to come to change, is a thing of the very same nature, and as necessary for the nature of the universe?.",170,how then dost not thou perceive that for thee also by death to come to change is thing of the very same nature and as necessary for the nature of the universe,32,0.031240237,0.031240237,0.031240237,0.062480475,0,0.031240237,0.031240237,0.031240237,0.031240237,0.031240237
1305,Meditations,Marcus Aurelius,stoicism,"Through the substance of the universe, as through a torrent pass all particular bodies, being all of the same nature, and all joint workers with the universe itself as in one of our bodies so many members among themselves.",170,through the substance of the universe as through torrent pass all particular bodies being all of the same nature and all joint workers with the universe itself as in one of our bodies so many members among themselves,38,0,0,0,0.026308866,0,0,0,0,0,0.026308866
1306,Meditations,Marcus Aurelius,stoicism,"How many such as Chrysippus, how many such as Socrates, how many such as Epictetus, hath the age of the world long since swallowed up and devoured?",170,how many such as chrysippus how many such as socrates how many such as epictetus hath the age of the world long since swallowed up and devoured,27,0,0.037023325,0,0,0,0,0,0,0,0
1307,Meditations,Marcus Aurelius,stoicism,"Let this, be it either men or businesses, that thou hast occasion to think of, to the end that thy thoughts be not distracted and thy mind too earnestly set upon anything, upon every such occasion presently come to thy mind.",170,let this be it either men or businesses that thou hast occasion to think of to the end that thy thoughts be not distracted and thy mind too earnestly set upon anything upon every such occasion presently come to thy mind,41,0.024384297,0,0,0,0,0,0,0,0.024384297,0.024384297
1308,Meditations,Marcus Aurelius,stoicism,"Of all my thoughts and cares, one only thing shall be the object, that I myself do nothing which to the proper constitution of man, (either in regard of the thing itself, or in regard of the manner, or of the time of doing,) is contrary.",170,of all my thoughts and cares one only thing shall be the object that myself do nothing which to the proper constitution of man either in regard of the thing itself or in regard of the manner or of the time of doing is contrary,45,0,0.022217285,0,0,0,0,0,0,0.022217285,0.022217285
1309,Meditations,Marcus Aurelius,stoicism,"The time when thou shalt have forgotten all things, is at hand.",170,the time when thou shalt have forgotten all things is at hand,12,0,0.083263947,0,0.083263947,0,0.083263947,0,0,0.083263947,0
1310,Meditations,Marcus Aurelius,stoicism,"And that time also is at hand, when thou thyself shalt be forgotten by all.",170,and that time also is at hand when thou thyself shalt be forgotten by all,15,0,0.066622252,0,0.066622252,0,0.066622252,0,0,0.066622252,0
1311,Meditations,Marcus Aurelius,stoicism,"Whilst thou art, apply thyself to that especially which unto man as he is a mart, is most proper and agreeable, and that is, for a man even to love them that transgress against him.",170,whilst thou art apply thyself to that especially which unto man as he is mart is most proper and agreeable and that is for man even to love them that transgress against him,33,0,0.03029385,0,0,0.060587701,0.03029385,0.03029385,0.03029385,0,0.121175401
1312,Meditations,Marcus Aurelius,stoicism,"This shall be, if at the same time that any such thing doth happen, thou call to mind, that they are thy kinsmen; that it is through ignorance and against their wills that they sin; and that within a very short while after, both thou and he shall be no more.",170,this shall be if at the same time that any such thing doth happen thou call to mind that they are thy kinsmen that it is through ignorance and against their wills that they sin and that within very short while after both thou and he shall be no more,50,0.019996001,0.039992002,0.019996001,0.019996001,0,0.019996001,0,0,0.039992002,0
1313,Meditations,Marcus Aurelius,stoicism,"But above all things, that he hath not done thee any hurt; for that by him thy mind and understanding is not made worse or more vile than it was before.",170,but above all things that he hath not done thee any hurt for that by him thy mind and understanding is not made worse or more vile than it was before,31,0.032247662,0,0,0.064495324,0,0.064495324,0,0.032247662,0.064495324,0.032247662
1314,Meditations,Marcus Aurelius,stoicism,"The nature of the universe, of the common substance of all things as it were of so much wax",170,the nature of the universe of the common substance of all things as it were of so much wax,19,0,0,0,0,0,0,0,0,0,0.052603893
1315,Meditations,Marcus Aurelius,stoicism,"hath now perchance formed a horse; and then, destroying that figure, hath new tempered and fashioned the matter of it into the form and substance of a tree: then that again into the form and substance of a man:",170,hath now perchance formed horse and then destroying that figure hath new tempered and fashioned the matter of it into the form and substance of tree then that again into the form and substance of man,36,0.055540128,0.027770064,0.027770064,0.027770064,0.027770064,0.027770064,0.055540128,0.055540128,0.027770064,0.083310192
1316,Meditations,Marcus Aurelius,stoicism,and then that again into some other.,170,and then that again into some other,7,0,0,0,0,0,0,0,0,0,0
1317,Meditations,Marcus Aurelius,stoicism,Now every one of these doth subsist but for a very little while.,170,now every one of these doth subsist but for very little while,12,0,0,0,0,0,0,0,0,0.083263947,0
1318,Meditations,Marcus Aurelius,stoicism,"As for dissolution, if it be no grievous thing to the chest or trunk, to be joined together; why should it be more grievous to be put asunder?.",170,as for dissolution if it be no grievous thing to the chest or trunk to be joined together why should it be more grievous to be put asunder,28,0.07140307,0,0,0.07140307,0,0.07140307,0.035701535,0,0.07140307,0.035701535
1319,Meditations,Marcus Aurelius,stoicism,"An angry countenance is much against nature, and it is oftentimes the proper countenance of them that are at the point of death.",170,an angry countenance is much against nature and it is oftentimes the proper countenance of them that are at the point of death,23,0.086918731,0.043459365,0.086918731,0.043459365,0,0.043459365,0.043459365,0,0.086918731,0.043459365
1320,Meditations,Marcus Aurelius,stoicism,"But were it so, that all anger and passion were so thoroughly quenched in thee, that it were altogether impossible to kindle it any more, yet herein must not thou rest satisfied, but further endeavour by good consequence of true ratiocination, perfectly to conceive and understand, that all anger and passion is against reason.",170,but were it so that all anger and passion were so thoroughly quenched in thee that it were altogether impossible to kindle it any more yet herein must not thou rest satisfied but further endeavour by good consequence of true ratiocination perfectly to conceive and understand that all anger and passion is against reason,54,0.01851509,0.03703018,0,0,0.055545269,0.01851509,0.01851509,0.03703018,0.03703018,0.092575449
1321,Meditations,Marcus Aurelius,stoicism,"For if thou shalt not be sensible of thine innocence; if that also shall be gone from thee, the comfort of a good conscience, that thou doest all things according to reason: what shouldest thou live any longer for?",170,for if thou shalt not be sensible of thine innocence if that also shall be gone from thee the comfort of good conscience that thou doest all things according to reason what shouldest thou live any longer for,38,0,0.052617732,0,0,0.052617732,0,0.026308866,0.078926598,0,0.13154433
1322,Meditations,Marcus Aurelius,stoicism,"All things that now thou seest, are but for a moment.",170,all things that now thou seest are but for moment,10,0,0,0,0,0,0,0,0,0,0
1323,Meditations,Marcus Aurelius,stoicism,"That nature, by which all things in the world are administered, will soon bring change and alteration upon them, and then of their substances make other things like unto them: and then soon after others again of the matter and substance of these: that so by these means, the world may still appear fresh and new.",170,that nature by which all things in the world are administered will soon bring change and alteration upon them and then of their substances make other things like unto them and then soon after others again of the matter and substance of these that so by these means the world may still appear fresh and new,56,0,0,0,0.017853955,0,0,0,0,0,0.017853955
1324,Meditations,Marcus Aurelius,stoicism,"Whensoever any man doth trespass against other, presently consider with thyself what it was that he did suppose to be good",170,whensoever any man doth trespass against other presently consider with thyself what it was that he did suppose to be good,21,0.047596383,0.047596383,0,0,0.047596383,0,0.047596383,0.047596383,0.047596383,0.047596383
1325,Meditations,Marcus Aurelius,stoicism,", what to be evil, when he did trespass.",170,what to be evil when he did trespass,8,0.24968789,0,0.124843945,0.124843945,0,0.124843945,0,0,0.24968789,0
1326,Meditations,Marcus Aurelius,stoicism,"For this when thou knowest, thou wilt pity him thou",170,for this when thou knowest thou wilt pity him thou,10,0,0,0,0,0,0.0999001,0,0,0,0
1327,Meditations,Marcus Aurelius,stoicism,"wilt have no occasion either to wonder, or to be angry.",170,wilt have no occasion either to wonder or to be angry,11,0.090826521,0,0.090826521,0,0,0,0,0,0.090826521,0
1328,Meditations,Marcus Aurelius,stoicism,"For either thou thyself dust yet live in that error and ignorance, as that thou",170,for either thou thyself dust yet live in that error and ignorance as that thou,15,0,0,0,0,0,0.066622252,0,0,0.199866755,0
1329,Meditations,Marcus Aurelius,stoicism,"dust suppose either that very thing that he doth, or some other like worldly thing, to be good; and so thou art bound to pardon him if he have done that which thou in the like case wouldst have done thyself.",170,dust suppose either that very thing that he doth or some other like worldly thing to be good and so thou art bound to pardon him if he have done that which thou in the like case wouldst have done thyself,41,0,0.048768593,0,0.024384297,0.048768593,0.048768593,0.048768593,0.024384297,0.07315289,0.07315289
1330,Meditations,Marcus Aurelius,stoicism,"Or if so be that thou dost not any more suppose the same things to be good or evil, that he doth; how canst thou but be gentle unto him that is in an error?.",170,or if so be that thou dost not any more suppose the same things to be good or evil that he doth how canst thou but be gentle unto him that is in an error,35,0.028563268,0.028563268,0.028563268,0.028563268,0.028563268,0.057126535,0.028563268,0.028563268,0.057126535,0.028563268
1331,Meditations,Marcus Aurelius,stoicism,"Fancy not to thyself things future, as though they were present but of those that are present, take some aside, that thou takest most benefit of, and consider of them particularly, how wonderfully thou wouldst want them, if they were not present.",170,fancy not to thyself things future as though they were present but of those that are present take some aside that thou takest most benefit of and consider of them particularly how wonderfully thou wouldst want them if they were not present,42,0,0.047607712,0,0,0.071411569,0,0.047607712,0.023803856,0,0.095215425
1332,Meditations,Marcus Aurelius,stoicism,"But take heed withal, lest that whilst thou dust settle thy contentment in things present",170,but take heed withal lest that whilst thou dust settle thy contentment in things present,15,0,0.066622252,0,0,0.066622252,0,0.066622252,0.066622252,0.066622252,0.066622252
1333,Meditations,Marcus Aurelius,stoicism,", thou grow in time so",170,thou grow in time so,5,0,0.399201597,0,0,0.199600798,0,0,0.199600798,0,0.199600798
1334,Meditations,Marcus Aurelius,stoicism,"to overprize them, as that the want of them (whensoever it shall so fall out)",170,to overprize them as that the want of them whensoever it shall so fall out,15,0,0,0,0,0,0.066622252,0,0,0.066622252,0
1335,Meditations,Marcus Aurelius,stoicism,should be a trouble and a vexation unto thee.,170,should be trouble and vexation unto thee,7,0,0,0,0,0,0,0,0,0,0
1336,Meditations,Marcus Aurelius,stoicism,Wind up thyself into thyself.,170,wind up thyself into thyself,5,0,0,0,0,0,0,0,0,0,0
1337,Meditations,Marcus Aurelius,stoicism,"Such is the nature of thy reasonable commanding part, as that if it exercise justice, and have by that means tranquillity within itself, it doth rest fully satisfied with itself without any other thing.",170,such is the nature of thy reasonable commanding part as that if it exercise justice and have by that means tranquillity within itself it doth rest fully satisfied with itself without any other thing,34,0,0,0,0,0.029403117,0,0,0.08820935,0,0.147015584
1338,Meditations,Marcus Aurelius,stoicism,Wipe off all opinion stay the force and violence of unreasonable lusts and affections:,170,wipe off all opinion stay the force and violence of unreasonable lusts and affections,14,0.142755175,0,0,0.142755175,0,0.071377587,0,0,0.142755175,0
1339,Meditations,Marcus Aurelius,stoicism,"circumscribe the present time examine whatsoever it be that is happened, either to thyself or to another: divide all present objects, either in that which is formal or material think of the last hour.",170,circumscribe the present time examine whatsoever it be that is happened either to thyself or to another divide all present objects either in that which is formal or material think of the last hour,34,0,0.058806233,0,0,0.029403117,0,0.029403117,0.029403117,0,0.029403117
